File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
d1c983f3-6af5-4757-83d2-646597816af6	039a08ac-3493-45b3-80a6-82be78c018cf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2HG	TCGA-AX-A2HG-01A	Primary Tumor
24b87860-c7dd-4210-83df-8d7aa455f225	66330a7d-9744-4d05-9ec6-787ccb3b0f47.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-5S-A9Q8	TCGA-5S-A9Q8-01A	Primary Tumor
36f15a0a-d691-403f-b283-f99c5610edd1	08dcd1d8-a3b5-48c4-ab8f-a5016daf63d3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DF-A2KU	TCGA-DF-A2KU-01A	Primary Tumor
ac404f6b-5332-4008-b1a8-08aeed6dc0f4	34c34585-fae1-4b0b-934b-4950b557063a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3AU	TCGA-EO-A3AU-01A	Primary Tumor
27eba50c-00c6-4032-a0dd-703074cd6790	47be8b73-b6ea-4e17-8e0c-c14c7ff02122.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2H7	TCGA-AX-A2H7-01A	Primary Tumor
dd3d83d7-0c33-42ec-a5ba-d336befb3b09	24f595db-d21f-41bf-88c9-0e084fcc97b0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A101	TCGA-D1-A101-01A	Primary Tumor
54bf0764-4092-404c-9ae1-44bec5bbcad1	e192da21-43a2-4a8b-b656-088bbcb4e472.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A3PP	TCGA-BG-A3PP-11A	Solid Tissue Normal
c7e7304f-489e-4ed7-9654-0184807ced90	f95178e5-2a8a-47bb-8d2c-81a43aed448b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0UM	TCGA-BS-A0UM-01A	Primary Tumor
e396d595-7b64-4b0b-8a78-7d2effa0c20f	1869f9e5-b9b7-4a59-86f8-6d327a180dbc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0UV	TCGA-BS-A0UV-01A	Primary Tumor
aceb1f0d-f9d8-4f61-9632-5f08c4d54c17	6a98f206-8b72-4b16-af6a-ec568019fc7c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-PG-A917	TCGA-PG-A917-01A	Primary Tumor
a324ddaf-cb0c-4740-a1c8-1e9be7aa8f95	7241900e-f913-49b9-970f-74f571a3a47d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A15Z	TCGA-D1-A15Z-01A	Primary Tumor
c28447fa-0597-44fb-ad65-98d18b4e9752	2674a752-7508-4135-a3c0-0190af6bc28d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2H5	TCGA-AX-A2H5-01A	Primary Tumor
8b718942-1603-4cd0-bd27-1e5a21e9b5f4	2db163c6-36c5-4fc5-b677-357d38b531cc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3NC	TCGA-AJ-A3NC-01A	Primary Tumor
c970cda2-09e2-4873-9a98-7c8251dfa43f	dddbb4fe-4c79-4f38-9105-1caf7678e971.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LG	TCGA-AP-A0LG-01A	Primary Tumor
1b14874c-3b1c-46a0-b1e0-ebb89edbea4c	dd2da920-7ddf-4664-aac3-77d123a01bdf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A5OE	TCGA-B5-A5OE-01A	Primary Tumor
d6fb11f9-3353-4a58-97d6-bf1f6bfd0a5c	99d87ee6-32a4-434a-b0d7-e69d0c74c142.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-PG-A915	TCGA-PG-A915-01A	Primary Tumor
f0b0e146-8ddb-43cc-9e42-8ddf8cfa3a11	b1c573a4-6b8b-4d5f-9c9d-fe87d723cbb3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EC-A1QX	TCGA-EC-A1QX-01A	Primary Tumor
2ae31b56-ac30-4089-8ac8-07b7edb6a9d3	3e40f0b9-3326-43b1-9fb3-0e6479955cb9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GW	TCGA-EY-A1GW-01A	Primary Tumor
8dd45cca-8c2d-4246-a93e-758efda32df2	5651e947-75df-4f0e-a2fb-1722d5751fc9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A1MU	TCGA-B5-A1MU-01A	Primary Tumor
c2ababe2-09d7-4ded-98d3-875314ad3937	134d5e37-f09a-4b4f-8525-d1a9bb892d16.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DI-A2QT	TCGA-DI-A2QT-01A	Primary Tumor
51fb01d2-6045-4979-ba55-45382e5055b3	769ad26a-1ab3-487d-8645-97b5638cfe6a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A1CI	TCGA-AX-A1CI-01A	Primary Tumor
07e1c727-6efd-4557-874c-9ba0477b5011	12d35356-b491-4718-acc8-dc365d40581c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11M	TCGA-B5-A11M-01A	Primary Tumor
4cd23b13-2ee6-4624-bdfc-faf4a11b1b4a	59873db0-9edb-42e9-aecc-7108c0176909.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0TJ	TCGA-BS-A0TJ-01A	Primary Tumor
d89d5a99-ee0a-4522-b429-ddb2f7c49f21	8bba1103-8b79-4013-8a93-48f4b8839d3d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3KX	TCGA-EO-A3KX-01A	Primary Tumor
612e462d-1259-4c06-a2f5-27f4477c7a17	23ce4368-9d6a-4fc8-a1aa-661414dbc180.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-PG-A914	TCGA-PG-A914-01A	Primary Tumor
e0fbdf8f-cca4-45bf-b4bd-85d728668580	6ce73d9b-3037-437d-862a-8f8b87a09fe0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0UJ	TCGA-BS-A0UJ-01A	Primary Tumor
3adbf413-ef11-4739-8c88-0ee60bf95488	34617c0d-8d37-40de-a208-660a73cfc4cb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A17L	TCGA-D1-A17L-01A	Primary Tumor
91a25d12-51b4-44a3-85f6-2a1f8884f7a9	c49be39e-dc30-440f-88c1-1aa5b05bc505.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11G	TCGA-B5-A11G-01A	Primary Tumor
c2029f61-30a0-49ce-addb-6eadeb16ca68	af1598cb-dea5-45dd-861b-8c0df85f8951.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A05T	TCGA-AX-A05T-01A	Primary Tumor
008b9e19-c1d3-4c9c-af36-791ec4cc27e8	06b9f277-ecaf-4f26-9992-b2b343c64592.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GI	TCGA-EY-A1GI-01A	Primary Tumor
378ab0b2-25ac-4cf9-8bc5-d7e12f4cee11	a487aa03-258a-4bda-87f8-ded765f8a347.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A26L	TCGA-BK-A26L-01C	Primary Tumor
dc3547dd-1987-4cf6-aaf2-83205c074cb1	9c2dbecc-f1db-4b43-88e5-e6898bb9a4b0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A160	TCGA-D1-A160-01A	Primary Tumor
f49b11cf-fd57-4d76-8ac2-52d2d33cb298	f43c0be3-6cd7-4b0c-aa2f-5d79bbd5631c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0R7	TCGA-A5-A0R7-01A	Primary Tumor
e44623a3-7d8d-44a1-ac6b-a9e510b543b2	3072eff6-2b2a-4a85-a9f9-8d7e122a200f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A16X	TCGA-D1-A16X-01A	Primary Tumor
ed690668-8c5f-4fd3-b3a7-00b0f19e9b26	0ca9db0d-531f-42f6-a244-fbfe435ce7ce.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0CA	TCGA-BK-A0CA-01A	Primary Tumor
3d45aeec-4ee9-48f1-975d-eadcc70527d3	f8498c1b-9fef-4915-96f9-3def89d585a6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GJ	TCGA-A5-A0GJ-01A	Primary Tumor
7589b467-4e65-44cd-b6d2-d03aad998e8f	3394c05b-c0bc-4da1-812c-852a4030d53a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0CA	TCGA-BK-A0CA-01B	Primary Tumor
da5129bf-f38e-4f42-b65a-c04f44ee470c	9c0122db-33a6-4fb7-873e-12838fc7f8f0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11Y	TCGA-B5-A11Y-01A	Primary Tumor
16fd2bcd-9255-4a6d-9f80-fb008e8f6bd3	05bbb953-4b8b-45da-861a-3044c0ba4716.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A3G7	TCGA-AX-A3G7-01A	Primary Tumor
baa9f0ed-615b-44db-ae94-7b4ea046bbf5	c59d226c-73f2-4d14-8af9-5130673f9cd7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A17T	TCGA-D1-A17T-01A	Primary Tumor
36cce5e5-9547-4663-98cb-252f944ad430	7e3073c9-e3d4-4a08-89b4-24528e04804e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3B1	TCGA-EO-A3B1-01A	Primary Tumor
87a3f50b-efb9-421b-97e7-8fb9f612aac0	75419d04-27e7-4e2f-bc88-22262707ffc0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A2OQ	TCGA-EY-A2OQ-01A	Primary Tumor
72667f45-58c1-446b-997e-0862d2cfe335	198aea6e-88e9-4bf5-a08f-f32b01e017e7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0MU	TCGA-BG-A0MU-01A	Primary Tumor
e8cb163d-4b97-467b-b4ce-49fb97bd7ad7	bc0b8c97-4f8e-4916-bebe-267f4b55460f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11O	TCGA-B5-A11O-01A	Primary Tumor
32db3df9-bdf5-4239-b249-d8ce5cf407c9	0a540449-152b-4a8a-b4c1-73d9a8a712da.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A22U	TCGA-EO-A22U-01A	Primary Tumor
0fa184de-42ca-4f6c-9952-641676adbeac	d512620a-6a4e-4f8b-88a7-3dbad09b951d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11U	TCGA-B5-A11U-01A	Primary Tumor
200ca6b1-fc35-44f8-a342-5f343f75d2fb	e3fb8ce3-dc67-4f02-9e0b-41c2181ef0de.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-QS-A5YQ	TCGA-QS-A5YQ-01A	Primary Tumor
23b7f71b-f70e-4203-82a9-492a4b1e527f	dc5a3457-e098-4572-86c7-d58e6ecef772.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A2CH	TCGA-EO-A2CH-01A	Primary Tumor
b0b603ca-c086-42b7-9f68-b4d4aedf201b	a8bb4e74-6afc-4697-aeb2-f9e7ba2244a7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A17H	TCGA-D1-A17H-01A	Primary Tumor
36866847-7554-460a-a315-8e87469d0770	2672526a-2900-49fa-98e2-b244cba046a8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-K6-A3WQ	TCGA-K6-A3WQ-01A	Primary Tumor
ae0682b4-0e4e-465c-affe-e8c5d8578c22	3e4041a1-13b5-48de-b952-0dcee41c4232.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LM	TCGA-AP-A0LM-01A	Primary Tumor
aa865cf8-d200-4a6f-a9d3-a4d212690207	9b2a6e97-406d-4f56-8501-724de5137139.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A2IO	TCGA-AX-A2IO-01A	Primary Tumor
7e902b1a-895d-4302-bb83-fb8795b5769f	3f41f75a-ffc8-48f1-923d-87fd44c28aff.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11J	TCGA-B5-A11J-01A	Primary Tumor
c042fc6d-d98d-4fb5-9505-046e5c1a8537	53ecfda7-66bf-4040-ae72-47d5330f9b48.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3AZ	TCGA-EO-A3AZ-01A	Primary Tumor
4c56ed33-d885-4b03-9b1b-d6657cbbe006	eb908245-e14f-442f-a9ce-85e66c169d73.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0VQ	TCGA-A5-A0VQ-01A	Primary Tumor
dfbb98da-16ce-4b60-8cee-5dc61d316ef1	3d05e9c9-36ba-445f-a51d-b4091f8d38b4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0V8	TCGA-BS-A0V8-01A	Primary Tumor
f43d3098-226b-4cef-a8ed-133fe1e74eb8	9afd63d7-b2ad-4b3a-9b31-fd1e9cb397a9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BK-A0CC	TCGA-BK-A0CC-01B	Primary Tumor
51a4018a-28ce-4c6b-b090-c063f5cfcaca	47de1431-6475-4db5-9a56-63c3650b2356.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A8CW	TCGA-AJ-A8CW-01A	Primary Tumor
80cadd85-b664-4033-a38f-d720a69af64f	ca667d02-0c68-4ece-8ede-a81413a629a5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-DI-A1C3	TCGA-DI-A1C3-01A	Primary Tumor
e9cdf1d1-974f-4303-80aa-ae9d82724603	e35fb22b-b902-4d1f-97f6-840d3f499947.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A0ZZ	TCGA-D1-A0ZZ-01A	Primary Tumor
24092efb-85a1-4ddb-82e3-2f07c3229557	68486f51-6fd8-44b8-a643-5283ff70c38c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0M9	TCGA-BG-A0M9-01A	Primary Tumor
584dea86-9739-4ea7-b4bc-316165ca7e17	0c36b561-2b38-4c91-81fe-b19248c44422.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2D2	TCGA-FI-A2D2-01A	Primary Tumor
3827ece9-5c33-4dd8-8259-0ffad123547b	740e8cdf-fafd-4dd6-82a0-ec387b20a37e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-QS-A8F1	TCGA-QS-A8F1-01A	Primary Tumor
1216b10b-c540-4812-b795-97e9fcdc9da0	233e6b31-248c-4487-85a7-c04c77fb0bb1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A3BI	TCGA-AJ-A3BI-01A	Primary Tumor
3c01bb65-f676-4252-a26d-c0de08a4be15	60da62bd-de6d-4b19-b56f-e5cea1146588.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2D4	TCGA-FI-A2D4-01A	Primary Tumor
b352b255-08e9-4554-a26c-2854bb33f4fa	cb5a1aac-6103-47b4-bfdf-b73ce075edbf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A17K	TCGA-D1-A17K-01A	Primary Tumor
b17237d9-5411-41d9-b99a-c16ba750bb87	86a0a3ab-d3bc-4897-b6ed-97246cccc122.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3B0	TCGA-EO-A3B0-01A	Primary Tumor
8719f8bc-d196-4f4e-b2c2-ed86ad5d8c46	ecc7f525-2fd2-4a5d-b7ba-953e1e26d00a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0VV	TCGA-BG-A0VV-01A	Primary Tumor
e43123cb-ed5e-4c97-b2f1-5334d7179365	4999a004-b9d4-4f1a-95a9-24ba6c2888ad.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LV	TCGA-AP-A0LV-01A	Primary Tumor
488de90e-0b4f-45ba-bbd8-dd4cdc85fcc0	871d7770-b9e8-455d-9c7a-77e8b5eb9f95.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GA	TCGA-A5-A0GA-01A	Primary Tumor
4d07a4f3-b8c1-4964-af38-dc727d83bb98	e99d4833-8c2c-4d2a-a8ee-441a4f041b1c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-FI-A2F8	TCGA-FI-A2F8-01A	Primary Tumor
829d6d6f-2b91-42e8-812b-c8449ff88442	8e0dceff-a192-4a03-967d-1aff965ca4d2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0MO	TCGA-BG-A0MO-01A	Primary Tumor
4ba764f2-86e1-4e95-a1e3-d551571dbef7	43ebdec7-cdde-4b82-bdda-8339378b794d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A54A	TCGA-EY-A54A-01A	Primary Tumor
8cc6180f-0c8d-4431-880e-30f6e153bdc9	ce7375f7-b7ef-48cf-897a-59d5df6253da.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0VX	TCGA-BG-A0VX-01A	Primary Tumor
c007220b-f94e-4343-8981-097558841d62	057daf8b-fed8-45c7-a25a-27218a88cffb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A2K2	TCGA-A5-A2K2-01A	Primary Tumor
8afd5907-94d0-4472-abee-347d523aefcf	a55a5114-d042-45e7-b467-ca4776961287.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0TC	TCGA-BS-A0TC-01A	Primary Tumor
3f3d26f0-82ea-44dc-9863-0bc72a602901	c009cb65-9a88-4f4a-8adc-79643044ed70.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-D1-A3DH	TCGA-D1-A3DH-01A	Primary Tumor
05cf74ac-d1d7-4d24-bb0a-aefc10f1c828	1e655307-21a7-430a-8f85-a2d5f8b26662.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A05W	TCGA-AX-A05W-01A	Primary Tumor
ffccb362-31b9-44a3-a1e7-250f9b296443	3ee8fe71-e80d-47ba-8c22-3ad14d6f896e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AJ-A2QL	TCGA-AJ-A2QL-01A	Primary Tumor
5144455a-370a-4859-b91d-cd52bfe21e55	6d98efb6-45ab-47bb-a206-f1af1711097a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0M0	TCGA-BG-A0M0-01A	Primary Tumor
a0590611-a974-49d5-9632-6027bfe30cc6	437aca11-9d03-4e9e-82d1-6acf2ccc8738.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A3LP	TCGA-A5-A3LP-01A	Primary Tumor
4d3471b8-81ed-405f-a3f9-db0f07e68a76	eeb197bf-8e25-47e9-afaf-e42dc3f5541a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BG-A0MG	TCGA-BG-A0MG-01A	Primary Tumor
f76551b0-78fb-4ad6-8af0-54fab7dc3ae1	77c3097b-b711-43d9-9431-e27153899d55.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-A5-A0GN	TCGA-A5-A0GN-01A	Primary Tumor
308306fa-302f-4841-b45c-d37f718fd14a	cb3d7da5-bd29-44c6-8308-d40fbafa83d7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A3FA	TCGA-B5-A3FA-01A	Primary Tumor
194e1801-f50a-4495-8838-fd72cf55bccb	85eafb47-339e-4fe2-b46a-757c894bf599.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LO	TCGA-AP-A0LO-01A	Primary Tumor
aca579b2-cee1-44ed-bc27-1c4bf76b2b7c	2fc30776-1bf8-4481-9145-4e3dc5556aca.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A5OC	TCGA-B5-A5OC-01A	Primary Tumor
93b1a0cd-7a39-4957-8689-9178af034d0c	e5c4a8d4-f43f-4dc6-913d-3b2005326fc2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LJ	TCGA-AP-A0LJ-01A	Primary Tumor
dd399f23-31d7-4a09-a67c-00d9bd37537d	424c3596-43fd-4d5a-ba74-2bdc7341912c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A0JR	TCGA-B5-A0JR-01A	Primary Tumor
e5f421c7-7497-463a-9313-5713ff357a46	6547f9b3-6299-48a8-bd2f-729cb5e17f79.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A06J	TCGA-AX-A06J-01A	Primary Tumor
80532326-212d-400f-9983-8eddb1270adb	339ffa9f-b161-4793-83dc-f1a1485600f9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EY-A1GX	TCGA-EY-A1GX-01A	Primary Tumor
0f1fdad4-aebb-49e1-879e-9563124aaf5c	1c3782e0-ef74-4e89-ba39-07b30cd4afad.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AX-A1C8	TCGA-AX-A1C8-01A	Primary Tumor
28bc1cc1-a7a8-4319-976f-1fe1f11c200d	0fca7b43-2810-4fcf-bd1c-f9f9da366038.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-B5-A11N	TCGA-B5-A11N-01A	Primary Tumor
08d03b7e-9228-4d72-919f-bafceb272dcc	70fd4ee9-d29b-43f6-a434-149b7a65197f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-BS-A0V7	TCGA-BS-A0V7-01A	Primary Tumor
ee5fdd58-35f5-46df-8de2-a677755b701a	1f986941-841d-44d4-95f9-c3d4fcb71c04.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-AP-A0LL	TCGA-AP-A0LL-01A	Primary Tumor
7bd8f114-2a23-4172-9fd2-cbc6eb2100b4	a3570e0a-7d74-46b3-8087-414c99e824c8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-KP-A3W0	TCGA-KP-A3W0-01A	Primary Tumor
ccee4409-a1fd-40f1-a391-bb15cfd3d1a3	651885e8-5c08-40b1-87f9-016c5d2bc05e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-UCEC	TCGA-EO-A3AV	TCGA-EO-A3AV-01A	Primary Tumor
